,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. ],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. ],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. ],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. ],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. ],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. ],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. ],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. ],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[11. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[11. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[12. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[13. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ]
[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-0.978632478632479,-0.925185925185925,-0.834665334665335,-1,-1,-0.945221445221445,-0.845959595959596,-0.706543456543457,-0.530400155400155,-0.877622377622378,-0.724941724941725,-0.539044289044289,-0.326728826728827,-0.337995337995338,-0.101204351204351,0.134421134421134,0.367521367521368,-1,-0.877622377622378,-0.709207459207459,-0.507575757575758,-0.28525641025641,-0.531468531468531,-0.293706293706294,-0.0508935508935509,0.184149184149184,0.189393939393939,0.415695415695416,0.79020979020979,-0,0.245920745920746,0.463869463869464,0.666666666666667,0.814685314685315,0.940559440559441,-0.752913752913753,-0.504079254079254,-0.249417249417249,-0.000582750582750583,0.233877233877234,-0,0.245920745920746,0.463869463869464,0.666666666666667,0.814685314685315,0.536130536130536,0.706293706293706,0.839160839160839,0.940559440559441,1,0.888111888111888,0.951048951048951,1,-0.294289044289044,0,0.26048951048951,0.486402486402486,0.509324009324009,0.694055944055944,0.834498834498835,0.940559440559441,0.888111888111888,0.951048951048951,1,1,1,1,0.27972027972028,0.509324009324009,0.691142191142191,0.832167832167832,0.858391608391608,0.937645687645688,1,1,1,1,1,0.787878787878788,0.888111888111888,0.951048951048951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-0.980574980574981,-0.938228438228438,-0.870629370629371,-1,-1,-0.955128205128205,-0.880846930846931,-0.779292929292929,-0.641025641025641,-0.908624708624709,-0.801476301476301,-0.670862470862471,-0.506954156954157,-0.552331002331002,-0.370881895881896,-0.151282051282051,-0.011033411033411,-1,-0.908624708624709,-0.782439782439782,-0.626806526806527,-0.436247086247086,-0.671328671328671,-0.494055944055944,-0.287995337995338,-0.0507381507381507,-0.146853146853147,0.0937839937839938,0.482517482517482,-0.282051282051282,-0.048951048951049,0.200854700854701,0.327972027972028,0.574825174825175,0.745454545454545,-0.83030303030303,-0.63986013986014,-0.431351981351981,-0.199514374514375,0.0533022533022533,-0.282051282051282,-0.048951048951049,0.200854700854701,0.327972027972028,0.574825174825175,0.195804195804196,0.434576534576535,0.662237762237762,0.745454545454545,0.965034965034965,0.637529137529138,0.813286713286713,0.965034965034965,-0.510489510489511,-0.26048951048951,0,0.269425019425019,0.148717948717949,0.401942501942502,0.646853146853147,0.735198135198135,0.618414918414918,0.807342657342657,0.965034965034965,0.91958041958042,0.979020979020979,1,-0.0524475524475524,0.205244755244755,0.455244755244755,0.687762237762238,0.564568764568765,0.769114219114219,0.953379953379953,0.896503496503496,0.972027972027972,1,1,0.461538461538462,0.672261072261072,0.841258741258741,0.896503496503496,0.972027972027972,1,1,0.843356643356643,0.942657342657343,0.986013986013986,1,1,1,1,1,1,1,1,1
[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-0.986790986790987,-0.962703962703963,-0.937062937062937,-1,-1,-0.96969696969697,-0.921911421911422,-0.863636363636364,-0.791958041958042,-0.94017094017094,-0.867909867909868,-0.786247086247086,-0.691375291375291,-0.711888111888112,-0.602952602952603,-0.461072261072261,-0.381818181818182,-1,-0.94017094017094,-0.853535353535353,-0.747785547785548,-0.616200466200466,-0.780885780885781,-0.659207459207459,-0.516550116550117,-0.327972027972028,-0.435431235431235,-0.251981351981352,0.0461538461538462,-0.508158508158508,-0.327972027972028,-0.104351204351204,-0.051048951048951,0.221328671328671,0.396153846153846,-0.893395493395493,-0.756993006993007,-0.601398601398601,-0.416899766899767,-0.174825174825175,-0.508158508158508,-0.327972027972028,-0.104351204351204,-0.051048951048951,0.221328671328671,-0.134110334110334,0.104351204351204,0.402097902097902,0.396153846153846,0.804195804195804,0.293006993006993,0.559440559440559,0.804195804195804,-0.677738927738928,-0.486402486402486,-0.269425019425019,0,-0.187878787878788,0.0521756021756022,0.367132867132867,0.36025641025641,0.251981351981352,0.535431235431235,0.797202797202797,0.669463869463869,0.896853146853147,0.940559440559441,-0.333333333333333,-0.101787101787102,0.162626262626263,0.48951048951049,0.194832944832945,0.472494172494172,0.752913752913753,0.618414918414918,0.866550116550117,0.92016317016317,1,0.108003108003108,0.366278166278166,0.649417249417249,0.618414918414918,0.866550116550117,0.92016317016317,1,0.543123543123543,0.771561771561772,0.952214452214452,0.92016317016317,1,0.862937062937063,0.981351981351981,1,1,1,1,1
[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.950660450660451,-0.825174825174825,-1,-1,-1,-0.931740481740482,-0.775291375291375,-0.547882672882673,-1,-0.915695415695416,-0.722610722610723,-0.453923853923854,-0.667132867132867,-0.346309246309246,-0.011033411033411,0.155555555555556,-1,-1,-0.895299145299145,-0.694871794871795,-0.432031857031857,-0.877622377622378,-0.634731934731935,-0.328166278166278,-0.00932400932400932,-0.205244755244755,0.144832944832945,0.620979020979021,-0.536130536130536,-0.195804195804196,0.134110334110334,0.305205905205905,0.590909090909091,0.729370629370629,-1,-0.846736596736597,-0.584382284382284,-0.274125874125874,0.0391608391608392,-0.509324009324009,-0.148717948717949,0.187878787878788,0.363480963480963,0.637062937062937,-0,0.338306138306138,0.606993006993007,0.765734265734266,0.965034965034965,0.551515151515152,0.772027972027972,0.972027972027972,-0.828671328671329,-0.509324009324009,-0.148717948717949,0.187878787878788,0,0.361149961149961,0.636363636363636,0.795804195804196,0.526456876456876,0.763403263403263,0.972027972027972,0.907692307692308,0.972027972027972,1,-0.391608391608392,0,0.338306138306138,0.606993006993007,0.526456876456876,0.763403263403263,0.972027972027972,0.88030303030303,0.962703962703963,1,1,0.226107226107226,0.551515151515152,0.772027972027972,0.907692307692308,0.972027972027972,1,1,0.766899766899767,0.907692307692308,0.972027972027972,1,1,1,1,1,1,1,1,1
[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.971250971250971,-0.881118881118881,-1,-1,-1,-0.959440559440559,-0.856177156177156,-0.673659673659674,-1,-0.95001295001295,-0.833255633255633,-0.638461538461538,-0.811655011655012,-0.604662004662005,-0.313053613053613,-0.266977466977467,-1,-1,-0.938098938098938,-0.8004662004662,-0.584537684537685,-0.928515928515929,-0.777156177156177,-0.551100751100751,-0.251981351981352,-0.516550116550117,-0.205633255633256,0.221328671328671,-0.715617715617716,-0.463247863247863,-0.15022015022015,-0.103600103600104,0.261072261072261,0.357342657342657,-1,-0.911033411033411,-0.72968142968143,-0.46977466977467,-0.15042735042735,-0.703379953379953,-0.432595182595183,-0.101385651385651,-0.0518000518000518,0.32039627039627,-0.338306138306138,-0,0.352447552447552,0.415151515151515,0.804195804195804,0.155400155400155,0.4997668997669,0.835664335664336,-0.902097902097902,-0.694055944055944,-0.401942501942502,-0.0521756021756022,-0.361149961149961,0,0.378554778554779,0.442890442890443,0.104351204351204,0.471328671328671,0.83041958041958,0.616550116550117,0.867132867132867,0.937062937062937,-0.622377622377622,-0.305205905205905,0.0518000518000518,0.408391608391608,0.104351204351204,0.471328671328671,0.828671328671329,0.557575757575758,0.833916083916084,0.914918414918415,1,-0.160839160839161,0.213675213675214,0.557575757575758,0.616550116550117,0.867132867132867,0.914918414918415,1,0.379020979020979,0.694405594405594,0.902097902097902,0.937062937062937,1,0.815384615384615,0.959207459207459,1,1,1,1,1
[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.989510489510489,-0.965034965034965,-1,-1,-1,-0.982517482517482,-0.93962703962704,-0.863053613053613,-1,-0.976689976689977,-0.921678321678322,-0.831235431235431,-0.909090909090909,-0.808391608391608,-0.656643356643357,-0.639160839160839,-1,-1,-0.970862470862471,-0.900699300699301,-0.777505827505828,-0.965034965034965,-0.885314685314685,-0.758041958041958,-0.55967365967366,-0.744055944055944,-0.557575757575758,-0.293006993006993,-0.846153846153846,-0.68951048951049,-0.466200466200466,-0.475524475524476,-0.174941724941725,-0.109440559440559,-1,-0.956293706293706,-0.855011655011655,-0.687762237762238,-0.421911421911422,-0.841491841491842,-0.675174825174825,-0.435431235431235,-0.441958041958042,-0.118065268065268,-0.606993006993007,-0.352447552447552,-0,-0.0525641025641026,0.416083916083916,-0.240559440559441,0.113752913752914,0.481351981351981,-0.951048951048951,-0.834498834498835,-0.646853146853147,-0.367132867132867,-0.636363636363636,-0.378554778554779,0,-0.0568764568764569,-0.298951048951049,0.0568764568764569,0.451631701631702,0.170629370629371,0.615967365967366,0.646853146853147,-0.79020979020979,-0.574825174825175,-0.281585081585082,0.122377622377622,-0.298951048951049,0.0568764568764569,0.446386946386946,0.109440559440559,0.544289044289044,0.601398601398601,0.942307692307692,-0.482517482517482,-0.162937062937063,0.236130536130536,0.170629370629371,0.615967365967366,0.601398601398601,0.942307692307692,-0.0461538461538462,0.341258741258741,0.766899766899767,0.662587412587413,0.942307692307692,0.437762237762238,0.800699300699301,0.961538461538462,0.832167832167832,1,1,1
[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-0.91958041958042,-1,-1,-1,-1,-0.938228438228438,-0.733100233100233,-1,-1,-0.956643356643357,-0.783682983682984,-0.973426573426573,-0.839160839160839,-0.510489510489511,-0.601398601398601,-1,-1,-1,-0.933566433566434,-0.729370629370629,-1,-0.953846153846154,-0.783449883449883,-0.452913752913753,-0.841258741258741,-0.531468531468531,-0.122377622377622,-0.951048951048951,-0.785314685314685,-0.475524475524476,-0.557575757575758,-0.113752913752914,-0.170629370629371,-1,-1,-0.928904428904429,-0.709324009324009,-0.343589743589744,-0.951048951048951,-0.769114219114219,-0.414685314685315,-0.500699300699301,-0,-0.772027972027972,-0.441958041958042,-0,-0.0568764568764569,0.416083916083916,-0.408391608391608,0.0568764568764569,0.546620046620047,-1,-0.940559440559441,-0.735198135198135,-0.36025641025641,-0.795804195804196,-0.442890442890443,0.0568764568764569,0,-0.46958041958042,0,0.522144522144522,0.0568764568764569,0.568764568764569,0.622377622377622,-0.937062937062937,-0.729370629370629,-0.357342657342657,0.109440559440559,-0.440909090909091,0.0568764568764569,0.587412587412587,-0.00431235431235431,0.503496503496504,0.572843822843823,0.942307692307692,-0.713286713286713,-0.318531468531469,0.170629370629371,0.118065268065268,0.634032634032634,0.572843822843823,0.942307692307692,-0.27972027972028,0.231818181818182,0.678321678321678,0.705710955710956,0.942307692307692,0.293006993006993,0.739510489510489,0.980769230769231,0.800699300699301,0.980769230769231,1,1
[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-0.94988344988345,-1,-1,-1,-1,-0.927738927738928,-0.755244755244755,-1,-1,-0.900466200466201,-0.681818181818182,-0.867599067599068,-0.594405594405594,-0.241647241647242,-0.0966588966588967,-1,-1,-1,-0.916783216783217,-0.717715617715618,-1,-0.88997668997669,-0.638694638694639,-0.295415695415695,-0.545454545454545,-0.153807303807304,0.396153846153846,-0.888111888111888,-0.599300699300699,-0.210955710955711,-0.0533022533022533,0.357342657342657,0.502097902097902,-1,-1,-0.88997668997669,-0.652836052836053,-0.328049728049728,-0.858391608391608,-0.564568764568765,-0.194832944832945,-0.0460761460761461,0.337762237762238,-0.526456876456876,-0.104351204351204,0.298951048951049,0.46958041958042,0.867132867132867,-0,0.408391608391608,0.839160839160839,-1,-0.888111888111888,-0.618414918414918,-0.251981351981352,-0.526456876456876,-0.104351204351204,0.298951048951049,0.46958041958042,0,0.439160839160839,0.867132867132867,0.55967365967366,0.833916083916084,0.933566433566434,-0.86013986013986,-0.551515151515152,-0.155400155400155,0.240559440559441,0,0.408391608391608,0.839160839160839,0.55967365967366,0.833916083916084,0.90967365967366,1,-0.452214452214452,0,0.408391608391608,0.581818181818182,0.839160839160839,0.933566433566434,1,0.174825174825175,0.581818181818182,0.839160839160839,0.933566433566434,1,0.758741258741259,0.933566433566434,1,1,1,1,1
[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-0.989510489510489,-1,-1,-1,-1,-0.976689976689977,-0.885780885780886,-1,-1,-0.961538461538462,-0.847552447552448,-0.944055944055944,-0.804195804195804,-0.551515151515152,-0.493240093240093,-1,-1,-1,-0.968181818181818,-0.864568764568765,-1,-0.953846153846154,-0.824475524475525,-0.573076923076923,-0.779370629370629,-0.512354312354312,-0.0611888111888112,-0.951048951048951,-0.807342657342657,-0.539393939393939,-0.472960372960373,-0.0611888111888112,-0,-1,-1,-0.953846153846154,-0.82051282051282,-0.562237762237762,-0.937645687645688,-0.777214452214452,-0.502913752913753,-0.441958041958042,-0.0525641025641026,-0.763403263403263,-0.471328671328671,-0.0568764568764569,-0,0.546620046620047,-0.408391608391608,-0,0.503496503496504,-1,-0.951048951048951,-0.807342657342657,-0.535431235431235,-0.763403263403263,-0.471328671328671,-0.0568764568764569,-0,-0.439160839160839,0,0.545454545454545,0.0568764568764569,0.545454545454545,0.622377622377622,-0.937062937062937,-0.765734265734266,-0.472960372960373,-0.0611888111888112,-0.408391608391608,0,0.503496503496504,0.0568764568764569,0.545454545454545,0.572843822843823,0.942307692307692,-0.713286713286713,-0.37972027972028,0.0568764568764569,0.113752913752914,0.568764568764569,0.639277389277389,0.942307692307692,-0.27972027972028,0.174941724941725,0.634032634032634,0.656177156177156,0.961538461538462,0.293006993006993,0.722610722610723,0.961538461538462,0.800699300699301,0.980769230769231,1,1
[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.941724941724942,-1,-1,-1,-0.953379953379953,-1,-0.965034965034965,-0.783216783216783,-0.827505827505827,-1,-1,-1,-1,-0.953379953379953,-1,-1,-0.962703962703963,-0.785547785547786,-0.972027972027972,-0.825174825174825,-0.496503496503497,-1,-0.972027972027972,-0.828671328671329,-0.863636363636364,-0.522144522144522,-0.611888111888112,-1,-1,-1,-0.953379953379953,-0.752913752913753,-1,-0.962703962703963,-0.790792540792541,-0.828671328671329,-0.446386946386946,-0.972027972027972,-0.833916083916084,-0.474941724941725,-0.545454545454545,-0.0652680652680653,-0.839160839160839,-0.503496503496504,-0,-1,-1,-0.965034965034965,-0.797202797202797,-0.972027972027972,-0.83041958041958,-0.451631701631702,-0.522144522144522,-0.867132867132867,-0.545454545454545,0,-0.568764568764569,0,-0.0652680652680653,-1,-0.965034965034965,-0.804195804195804,-0.416083916083916,-0.835664335664336,-0.481351981351981,0.0652680652680653,-0.568764568764569,0,-0.0652680652680653,0.615384615384615,-0.965034965034965,-0.804195804195804,-0.416083916083916,-0.481351981351981,0.130536130536131,0,0.628205128205128,-0.804195804195804,-0.416083916083916,0.195804195804196,0.130536130536131,0.705128205128205,-0.416083916083916,0.195804195804196,0.794871794871795,0.195804195804196,0.807692307692308,0.807692307692308,1
[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.926573426573427,-1,-1,-1,-0.91025641025641,-1,-0.892540792540793,-0.617715617715618,-0.551515151515152,-1,-1,-1,-1,-0.91025641025641,-1,-1,-0.892540792540793,-0.617715617715618,-0.873426573426573,-0.551515151515152,-0,-1,-0.873426573426573,-0.551515151515152,-0.47972027972028,-0,0.122377622377622,-1,-1,-1,-0.911655011655012,-0.661538461538462,-1,-0.896503496503496,-0.602564102564103,-0.538694638694639,-0.0611888111888112,-0.88030303030303,-0.538694638694639,-0.0611888111888112,0.0611888111888112,0.656177156177156,-0.537529137529138,-0,0.634032634032634,-1,-1,-0.91958041958042,-0.669463869463869,-0.907692307692308,-0.616550116550117,-0.170629370629371,-0.0568764568764569,-0.55967365967366,-0.0568764568764569,0.568764568764569,0,0.545454545454545,0.597902097902098,-1,-0.907692307692308,-0.635431235431235,-0.218881118881119,-0.581818181818182,-0.113752913752914,0.503496503496504,0,0.503496503496504,0.615967365967366,0.942307692307692,-0.895104895104895,-0.581818181818182,-0.113752913752914,0,0.503496503496504,0.634032634032634,0.961538461538462,-0.524475524475524,0,0.503496503496504,0.634032634032634,0.961538461538462,0.122377622377622,0.634032634032634,0.961538461538462,0.766899766899767,0.961538461538462,1,1
[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.988344988344988,-1,-0.976689976689977,-0.892773892773893,-0.855477855477855,-1,-1,-1,-1,-0.988344988344988,-1,-1,-0.976689976689977,-0.885780885780886,-0.965034965034965,-0.848484848484849,-0.524475524475524,-1,-0.965034965034965,-0.841491841491842,-0.804195804195804,-0.48951048951049,-0.416083916083916,-1,-1,-1,-0.981351981351981,-0.904428904428904,-1,-0.972027972027972,-0.87004662004662,-0.835664335664336,-0.555944055944056,-0.962703962703963,-0.83041958041958,-0.526223776223776,-0.481351981351981,0.130536130536131,-0.828671328671329,-0.522144522144522,0.0652680652680653,-1,-1,-0.979020979020979,-0.896853146853147,-0.972027972027972,-0.867132867132867,-0.615967365967366,-0.568764568764569,-0.833916083916084,-0.545454545454545,-0,-0.545454545454545,0,-0.0652680652680653,-1,-0.972027972027972,-0.867132867132867,-0.611888111888112,-0.839160839160839,-0.568764568764569,-0.0652680652680653,-0.503496503496504,0,0,0.615384615384615,-0.965034965034965,-0.835664335664336,-0.546620046620047,-0.503496503496504,0,0.0652680652680653,0.705128205128205,-0.804195804195804,-0.481351981351981,0.0652680652680653,0.0652680652680653,0.717948717948718,-0.416083916083916,0.130536130536131,0.717948717948718,0.195804195804196,0.794871794871795,0.807692307692308,1
[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.906759906759907,-0.8997668997669,-1,-1,-1,-1,-1,-1,-1,-1,-0.906759906759907,-1,-0.8997668997669,-0.524475524475524,-1,-1,-0.8997668997669,-0.892773892773893,-0.524475524475524,-0.48951048951049,-1,-1,-1,-1,-0.906759906759907,-1,-1,-0.8997668997669,-0.892773892773893,-0.524475524475524,-1,-0.892773892773893,-0.524475524475524,-0.48951048951049,0.195804195804196,-0.885780885780886,-0.48951048951049,0.195804195804196,-1,-1,-1,-0.940559440559441,-1,-0.937062937062937,-0.646853146853147,-0.622377622377622,-0.933566433566434,-0.622377622377622,0.0652680652680653,-0.597902097902098,0.0652680652680653,0,-1,-1,-0.937062937062937,-0.678321678321678,-0.933566433566434,-0.656177156177156,-0.0652680652680653,-0.634032634032634,-0.0652680652680653,0,0.692307692307692,-1,-0.933566433566434,-0.656177156177156,-0.634032634032634,-0.0652680652680653,0,0.717948717948718,-0.93006993006993,-0.634032634032634,-0.0652680652680653,0,0.717948717948718,-0.611888111888112,0,0.717948717948718,0.0652680652680653,0.717948717948718,0.794871794871795,1
