,[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. ],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. ],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. ],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. ],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. ],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. ],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. ],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. ],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. ],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. ],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. ],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. ],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. ],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. ],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. ],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. ],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[11. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[11. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[12. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[13. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ]
[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.893939393939394,-0.884848484848485,-1,-1,-1,-1,-1,-1,-1,-1,-0.893939393939394,-1,-0.884848484848485,-0.496969696969697,-1,-1,-0.884848484848485,-0.875757575757576,-0.496969696969697,-0.456060606060606,-1,-1,-1,-1,-0.915151515151515,-1,-1,-0.908333333333333,-0.901515151515151,-0.562121212121212,-1,-0.901515151515151,-0.562121212121212,-0.527272727272727,0.139393939393939,-0.922727272727273,-0.598484848484849,0.0696969696969697,-1,-1,-1,-0.908333333333333,-1,-0.901515151515151,-0.58030303030303,-0.546969696969697,-0.89469696969697,-0.546969696969697,0.0696969696969697,-0.590909090909091,-0,-0,-1,-1,-0.927272727272727,-0.645454545454546,-0.922727272727273,-0.618181818181818,-0,-0.590909090909091,-0,0,0.681818181818182,-1,-0.922727272727273,-0.637878787878788,-0.612121212121212,-0.0696969696969697,0,0.681818181818182,-0.918181818181818,-0.612121212121212,-0.0696969696969697,0,0.696969696969697,-0.586363636363636,0,0.696969696969697,0.0696969696969697,0.696969696969697,0.78030303030303,1
[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.909090909090909,-1,-1,-1,-1,-0.909090909090909,-0.909090909090909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.909090909090909,-1,-1,-0.909090909090909,-0.909090909090909,-0.5,-1,-0.909090909090909,-0.5,-1,-1,-1,-1,-1,-1,-0.931818181818182,-0.931818181818182,-1,-0.931818181818182,-0.583333333333333,-0.931818181818182,-0.583333333333333,-0.666666666666667,-1,-1,-1,-0.954545454545455,-1,-0.954545454545455,-0.681818181818182,-0.954545454545455,-0.681818181818182,-0.681818181818182,0,-1,-1,-0.954545454545455,-0.954545454545455,-0.696969696969697,-0.696969696969697,0,-1,-0.954545454545455,-0.696969696969697,-0.696969696969697,0,-0.954545454545455,-0.696969696969697,0,-0.696969696969697,0,0,0.833333333333333
[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.993326118326118,-1,-1,-1,-1,-0.978896103896104,-0.904761904761905,-1,-1,-0.948232323232323,-0.813672438672439,-0.891414141414141,-0.679292929292929,-0.410353535353535,-0.169191919191919,-1,-1,-1,-0.948232323232323,-0.813672438672439,-1,-0.891414141414141,-0.679292929292929,-0.410353535353535,-0.492424242424242,-0.169191919191919,0.414141414141414,-0.795454545454545,-0.492424242424242,-0.169191919191919,0.113636363636364,0.414141414141414,0.671717171717172,-1,-1,-0.891414141414141,-0.679292929292929,-0.410353535353535,-0.795454545454545,-0.492424242424242,-0.169191919191919,0.113636363636364,0.414141414141414,-0.242424242424242,0.113636363636364,0.414141414141414,0.671717171717172,0.954545454545455,0.424242424242424,0.671717171717172,0.954545454545455,-1,-0.795454545454545,-0.492424242424242,-0.169191919191919,-0.242424242424242,0.113636363636364,0.414141414141414,0.671717171717172,0.424242424242424,0.671717171717172,0.954545454545455,0.878787878787879,0.954545454545455,1,-0.643939393939394,-0.242424242424242,0.113636363636364,0.414141414141414,0.424242424242424,0.671717171717172,0.954545454545455,0.878787878787879,0.954545454545455,1,1,0,0.386363636363636,0.656565656565657,0.878787878787879,0.954545454545455,1,1,0.651515151515151,0.840909090909091,0.939393939393939,1,1,1,1,1,1,1,1,1
[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.996212121212121,-1,-1,-1,-1,-0.986111111111111,-0.945707070707071,-1,-1,-0.965909090909091,-0.892676767676768,-0.931060606060606,-0.821843434343434,-0.641161616161616,-0.517424242424242,-1,-1,-1,-0.965909090909091,-0.882575757575758,-1,-0.931060606060606,-0.806818181818182,-0.607575757575758,-0.710984848484848,-0.474558080808081,-0.0101010101010101,-0.876262626262626,-0.689772727272727,-0.431691919191919,-0.281060606060606,0.0515151515151515,0.28030303030303,-1,-1,-0.931060606060606,-0.791792929292929,-0.573989898989899,-0.876262626262626,-0.689772727272727,-0.431691919191919,-0.281060606060606,0.0515151515151515,-0.536363636363636,-0.227020202020202,0.113131313131313,0.28030303030303,0.772727272727273,-0,0.345454545454545,0.772727272727273,-1,-0.876262626262626,-0.668560606060606,-0.388825757575758,-0.536363636363636,-0.227020202020202,0.113131313131313,0.28030303030303,-0,0.345454545454545,0.772727272727273,0.562626262626263,0.809090909090909,0.922727272727273,-0.795454545454545,-0.507575757575758,-0.172979797979798,0.174747474747475,-0,0.345454545454545,0.772727272727273,0.562626262626263,0.809090909090909,0.922727272727273,1,-0.386363636363636,0,0.373232323232323,0.536868686868687,0.802272727272727,0.922727272727273,1,0.186363636363636,0.536868686868687,0.8,0.89469696969697,1,0.751515151515151,0.922727272727273,1,1,1,1,1
[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.995791245791246,-1,-1,-1,-0.985353535353535,-0.962626262626263,-0.966666666666667,-0.917171717171717,-0.851515151515152,-0.777272727272727,-1,-1,-1,-0.985353535353535,-0.958585858585859,-1,-0.966666666666667,-0.908080808080808,-0.816161616161616,-0.85,-0.733838383838384,-0.462626262626263,-0.937710437710438,-0.834848484848485,-0.686531986531987,-0.6,-0.361616161616162,-0.180808080808081,-1,-1,-0.966666666666667,-0.898989898989899,-0.777272727272727,-0.937710437710438,-0.834848484848485,-0.686531986531987,-0.6,-0.361616161616162,-0.741414141414141,-0.539057239057239,-0.250841750841751,-0.180808080808081,0.377272727272727,-0.378282828282828,-0.0602693602693603,0.377272727272727,-1,-0.937710437710438,-0.81969696969697,-0.635353535353535,-0.741414141414141,-0.539057239057239,-0.250841750841751,-0.180808080808081,-0.378282828282828,-0.0602693602693603,0.377272727272727,0.120538720538721,0.516666666666667,0.637878787878788,-0.896464646464647,-0.719191919191919,-0.473905723905724,-0.13030303030303,-0.378282828282828,-0.0602693602693603,0.377272727272727,0.120538720538721,0.516666666666667,0.637878787878788,0.954545454545455,-0.656565656565657,-0.373232323232323,0,0.0602693602693603,0.487878787878788,0.618181818181818,0.954545454545455,-0.236363636363636,0.125420875420875,0.557575757575758,0.546969696969697,0.931818181818182,0.311111111111111,0.689393939393939,0.931818181818182,0.793939393939394,0.977272727272727,1,1
[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.936868686868687,-1,-1,-1,-0.937373737373737,-1,-0.945454545454545,-0.748989898989899,-0.752525252525252,-1,-1,-1,-1,-0.920707070707071,-1,-1,-0.924242424242424,-0.717171717171717,-0.936363636363636,-0.716161616161616,-0.311111111111111,-1,-0.91010101010101,-0.67979797979798,-0.686531986531987,-0.296464646464646,-0.245959595959596,-1,-1,-1,-0.903030303030303,-0.671212121212121,-1,-0.91010101010101,-0.662121212121212,-0.664983164983165,-0.245959595959596,-0.894949494949495,-0.623569023569024,-0.231313131313131,-0.185690235690236,0.377272727272727,-0.562626262626263,-0.120538720538721,0.446969696969697,-1,-1,-0.883838383838384,-0.608080808080808,-0.894949494949495,-0.602020202020202,-0.180808080808081,-0.125420875420875,-0.562626262626263,-0.120538720538721,0.446969696969697,-0,0.472727272727273,0.612121212121212,-1,-0.863131313131313,-0.539057239057239,-0.115656565656566,-0.536868686868687,-0.0602693602693603,0.516666666666667,-0,0.472727272727273,0.612121212121212,0.954545454545455,-0.878787878787879,-0.536868686868687,-0.0602693602693603,0,0.515151515151515,0.590909090909091,0.954545454545455,-0.496969696969697,0,0.472727272727273,0.590909090909091,0.931818181818182,0.13030303030303,0.612121212121212,0.954545454545455,0.754545454545455,0.954545454545455,1,1
[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.990909090909091,-1,-0.987878787878788,-0.953030303030303,-0.948484848484848,-1,-1,-1,-1,-0.987878787878788,-1,-1,-0.981818181818182,-0.922727272727273,-0.981818181818182,-0.91969696969697,-0.775757575757576,-1,-0.972727272727273,-0.886363636363636,-0.890909090909091,-0.709090909090909,-0.663636363636364,-1,-1,-1,-0.975757575757576,-0.887878787878788,-1,-0.972727272727273,-0.884090909090909,-0.886363636363636,-0.689393939393939,-0.963636363636364,-0.85,-0.612121212121212,-0.637878787878788,-0.209090909090909,-0.813636363636364,-0.542424242424242,-0.139393939393939,-1,-1,-0.963636363636364,-0.843939393939394,-0.963636363636364,-0.845454545454545,-0.590909090909091,-0.612121212121212,-0.813636363636364,-0.542424242424242,-0.139393939393939,-0.472727272727273,-0,0.0696969696969697,-1,-0.951515151515152,-0.8,-0.48030303030303,-0.806818181818182,-0.515151515151515,-0.0696969696969697,-0.472727272727273,-0,0.0696969696969697,0.696969696969697,-0.954545454545455,-0.802272727272727,-0.487878787878788,-0.515151515151515,0,0,0.681818181818182,-0.772727272727273,-0.446969696969697,0.0696969696969697,0,0.598484848484849,-0.377272727272727,0.139393939393939,0.681818181818182,0.209090909090909,0.78030303030303,0.795454545454545,1
[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.893939393939394,-0.884848484848485,-1,-1,-1,-1,-1,-1,-1,-1,-0.915151515151515,-1,-0.908333333333333,-0.562121212121212,-1,-1,-0.931818181818182,-0.927272727272727,-0.627272727272727,-0.66969696969697,-1,-1,-1,-1,-0.915151515151515,-1,-1,-0.908333333333333,-0.901515151515151,-0.58030303030303,-1,-0.927272727272727,-0.645454545454546,-0.618181818181818,-0.0696969696969697,-0.922727272727273,-0.637878787878788,-0.0696969696969697,-1,-1,-1,-0.908333333333333,-1,-0.901515151515151,-0.58030303030303,-0.546969696969697,-0.922727272727273,-0.618181818181818,-0,-0.612121212121212,-0.0696969696969697,-0,-1,-1,-0.901515151515151,-0.58030303030303,-0.89469696969697,-0.546969696969697,0.0696969696969697,-0.590909090909091,-0,-0,0.696969696969697,-1,-0.922727272727273,-0.618181818181818,-0.590909090909091,-0,0,0.681818181818182,-0.918181818181818,-0.612121212121212,-0.0696969696969697,0,0.681818181818182,-0.586363636363636,0,0.696969696969697,0.0696969696969697,0.696969696969697,0.78030303030303,1
[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.909090909090909,-1,-1,-1,-1,-0.909090909090909,-0.909090909090909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.931818181818182,-1,-1,-0.931818181818182,-0.931818181818182,-0.583333333333333,-1,-0.954545454545455,-0.666666666666667,-1,-1,-1,-1,-1,-1,-0.931818181818182,-0.931818181818182,-1,-0.931818181818182,-0.598484848484849,-0.954545454545455,-0.681818181818182,-0.696969696969697,-1,-1,-1,-0.931818181818182,-1,-0.931818181818182,-0.598484848484849,-0.931818181818182,-0.598484848484849,-0.681818181818182,-0,-1,-1,-0.954545454545455,-0.954545454545455,-0.681818181818182,-0.681818181818182,0,-1,-0.954545454545455,-0.696969696969697,-0.696969696969697,0,-0.954545454545455,-0.696969696969697,0,-0.696969696969697,0,0,0.833333333333333
[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.977272727272727,-1,-1,-1,-0.952020202020202,-1,-0.911616161616162,-0.708333333333333,-0.573989898989899,-1,-1,-1,-1,-0.952020202020202,-1,-1,-0.911616161616162,-0.708333333333333,-0.851515151515152,-0.573989898989899,-0.0101010101010101,-1,-0.851515151515152,-0.573989898989899,-0.402525252525253,-0.0101010101010101,0.236363636363636,-1,-1,-1,-0.911616161616162,-0.708333333333333,-1,-0.851515151515152,-0.573989898989899,-0.402525252525253,-0.0101010101010101,-0.766666666666667,-0.402525252525253,-0.0101010101010101,0.236363636363636,0.772727272727273,-0.186363636363636,0.236363636363636,0.772727272727273,-1,-1,-0.851515151515152,-0.573989898989899,-0.766666666666667,-0.402525252525253,-0.0101010101010101,0.236363636363636,-0.186363636363636,0.236363636363636,0.772727272727273,0.496969696969697,0.772727272727273,0.918181818181818,-1,-0.766666666666667,-0.402525252525253,-0.0101010101010101,-0.186363636363636,0.236363636363636,0.772727272727273,0.496969696969697,0.772727272727273,0.918181818181818,1,-0.651515151515151,-0.186363636363636,0.236363636363636,0.496969696969697,0.772727272727273,0.918181818181818,1,0,0.466666666666667,0.763636363636364,0.918181818181818,1,0.674242424242424,0.887878787878788,1,1,1,1,1
[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.987373737373737,-1,-0.966666666666667,-0.883333333333333,-0.823232323232323,-1,-1,-1,-1,-0.987373737373737,-1,-1,-0.966666666666667,-0.869191919191919,-0.936363636363636,-0.805555555555556,-0.462626262626263,-1,-0.936363636363636,-0.787878787878788,-0.708080808080808,-0.412121212121212,-0.245959595959596,-1,-1,-1,-0.966666666666667,-0.855050505050505,-1,-0.936363636363636,-0.787878787878788,-0.708080808080808,-0.412121212121212,-0.894949494949495,-0.686531986531987,-0.361616161616162,-0.245959595959596,0.377272727272727,-0.562626262626263,-0.185690235690236,0.377272727272727,-1,-1,-0.936363636363636,-0.77020202020202,-0.894949494949495,-0.686531986531987,-0.361616161616162,-0.245959595959596,-0.562626262626263,-0.185690235690236,0.377272727272727,-0,0.446969696969697,0.612121212121212,-1,-0.894949494949495,-0.664983164983165,-0.311111111111111,-0.562626262626263,-0.185690235690236,0.377272727272727,-0,0.446969696969697,0.612121212121212,0.954545454545455,-0.840909090909091,-0.536868686868687,-0.125420875420875,-0,0.446969696969697,0.612121212121212,0.954545454545455,-0.466666666666667,0,0.487878787878788,0.590909090909091,0.954545454545455,0.13030303030303,0.590909090909091,0.931818181818182,0.754545454545455,0.954545454545455,1,1
[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.993939393939394,-1,-0.957575757575758,-1,-1,-1,-1,-1,-1,-1,-0.993939393939394,-1,-0.981818181818182,-0.953030303030303,-0.83030303030303,-1,-0.981818181818182,-0.948484848484848,-0.895454545454546,-0.793939393939394,-0.663636363636364,-1,-1,-1,-0.993939393939394,-1,-1,-0.981818181818182,-0.948484848484848,-0.895454545454546,-0.793939393939394,-0.963636363636364,-0.886363636363636,-0.754545454545455,-0.663636363636364,-0.209090909090909,-0.813636363636364,-0.612121212121212,-0.209090909090909,-1,-1,-0.981818181818182,-0.943939393939394,-0.963636363636364,-0.886363636363636,-0.754545454545455,-0.663636363636364,-0.813636363636364,-0.612121212121212,-0.209090909090909,-0.472727272727273,-0.0696969696969697,0.0696969696969697,-1,-0.963636363636364,-0.877272727272727,-0.712121212121212,-0.813636363636364,-0.612121212121212,-0.209090909090909,-0.472727272727273,-0.0696969696969697,0.0696969696969697,0.696969696969697,-0.939393939393939,-0.8,-0.557575757575758,-0.472727272727273,-0.0696969696969697,0.0696969696969697,0.696969696969697,-0.763636363636364,-0.487878787878788,0,0,0.681818181818182,-0.377272727272727,0.0696969696969697,0.598484848484849,0.209090909090909,0.765151515151515,0.795454545454545,1
[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.957575757575758,-0.978787878787879,-1,-1,-1,-1,-1,-1,-1,-1,-0.936363636363636,-1,-0.95530303030303,-0.775757575757576,-1,-1,-0.931818181818182,-0.953030303030303,-0.728787878787879,-0.728787878787879,-1,-1,-1,-1,-0.915151515151515,-1,-1,-0.931818181818182,-0.953030303030303,-0.710606060606061,-1,-0.927272727272727,-0.663636363636364,-0.709090909090909,-0.209090909090909,-0.922727272727273,-0.637878787878788,-0.139393939393939,-1,-1,-1,-0.908333333333333,-1,-0.927272727272727,-0.645454545454546,-0.689393939393939,-0.922727272727273,-0.637878787878788,-0.139393939393939,-0.612121212121212,-0.0696969696969697,-0,-1,-1,-0.901515151515151,-0.58030303030303,-0.922727272727273,-0.618181818181818,-0.0696969696969697,-0.612121212121212,-0.0696969696969697,-0,0.696969696969697,-1,-0.89469696969697,-0.546969696969697,-0.590909090909091,-0,-0,0.696969696969697,-0.918181818181818,-0.590909090909091,-0,0,0.681818181818182,-0.586363636363636,0,0.681818181818182,0.0696969696969697,0.696969696969697,0.78030303030303,1
[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.931818181818182,-1,-1,-1,-1,-0.954545454545455,-0.977272727272727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.931818181818182,-1,-1,-0.954545454545455,-0.954545454545455,-0.765151515151515,-1,-0.954545454545455,-0.696969696969697,-1,-1,-1,-1,-1,-1,-0.931818181818182,-0.931818181818182,-1,-0.954545454545455,-0.681818181818182,-0.954545454545455,-0.696969696969697,-0.696969696969697,-1,-1,-1,-0.931818181818182,-1,-0.931818181818182,-0.598484848484849,-0.954545454545455,-0.681818181818182,-0.696969696969697,-0,-1,-1,-0.931818181818182,-0.931818181818182,-0.598484848484849,-0.681818181818182,-0,-1,-0.954545454545455,-0.681818181818182,-0.681818181818182,0,-0.954545454545455,-0.696969696969697,0,-0.696969696969697,0,0,0.833333333333333
[10. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.911616161616162,-0.869191919191919,-1,-1,-1,-1,-1,-1,-1,-1,-0.911616161616162,-1,-0.869191919191919,-0.462626262626263,-1,-1,-0.869191919191919,-0.816161616161616,-0.462626262626263,-0.311111111111111,-1,-1,-1,-1,-0.911616161616162,-1,-1,-0.869191919191919,-0.816161616161616,-0.462626262626263,-1,-0.816161616161616,-0.462626262626263,-0.311111111111111,0.377272727272727,-0.751515151515151,-0.311111111111111,0.377272727272727,-1,-1,-1,-0.869191919191919,-1,-0.816161616161616,-0.462626262626263,-0.311111111111111,-0.751515151515151,-0.311111111111111,0.377272727272727,-0.13030303030303,0.377272727272727,0.586363636363636,-1,-1,-0.816161616161616,-0.462626262626263,-0.751515151515151,-0.311111111111111,0.377272727272727,-0.13030303030303,0.377272727272727,0.586363636363636,0.954545454545455,-1,-0.751515151515151,-0.311111111111111,-0.13030303030303,0.377272727272727,0.586363636363636,0.954545454545455,-0.674242424242424,-0.13030303030303,0.377272727272727,0.586363636363636,0.954545454545455,0,0.563636363636364,0.954545454545455,0.712121212121212,0.931818181818182,1,1
